RowNumber;CustomerId;Surname;CreditScore;Geography;Gender;Age;Tenure;Balance;NumOfProducts;HasCrCard;IsActiveMember;EstimatedSalary;Exited;Frecuencia de compra Mes;CantidadcompraPromedio;Compra_MasResalizada
2646;15765322;Connely;755;France;Male;23;5;84284,48;2;1;1;62851,6;0;0;20426,77;10
2647;15582944;Becker;425;Spain;Female;39;5;0;2;1;0;140941,47;0;0;45805,97775;3
2648;15687162;Clayton;461;France;Male;51;9;119889,84;1;0;0;56767,67;1;0;18449,49275;7
2649;15644962;Connolly;745;France;Male;21;4;137910,45;1;1;1;177235,23;0;0;23040,5799;11
2650;15612615;Graham;616;France;Female;37;6;0;2;1;0;86242,18;0;0;22422,9668;8
2651;15813439;Ch'ien;587;France;Male;33;5;100116,82;1;1;0;34215,58;0;0;6672,0381;5
2652;15604544;Manfrin;850;Germany;Male;40;4;166082,15;2;0;1;44406,17;0;0;5772,8021;7
2653;15761348;Kuo;601;France;Female;38;0;0;2;1;0;165196,65;0;0;21475,5645;4
2654;15785078;Fomin;730;Spain;Male;26;3;0;1;1;0;34542,41;0;0;2245,25665;6
2655;15759874;Chamberlain;532;France;Male;44;3;148595,55;1;1;0;74838,64;1;0;24322,558;4
2656;15643658;Barber;850;Germany;Male;53;2;94078,97;2;1;0;36980,54;0;0;14422,4106;8
2657;15713267;Zimmer;779;Spain;Female;34;5;0;2;0;1;111676,63;0;0;21776,94285;15
2658;15737782;Brazenor;562;France;Male;29;9;0;1;1;1;25858,68;0;0;1680,8142;7
2659;15815490;Cocci;670;Germany;Male;40;2;164948,98;3;0;0;177028;1;0;69040,92;3
2660;15679410;Caldwell;729;France;Female;62;4;140549,4;1;1;0;30990,16;1;0;4028,7208;6
2661;15756241;Yirawala;767;France;Female;44;2;152509,25;1;1;1;136915,15;0;0;35597,939;14
2662;15688409;Donaldson;742;France;Female;28;2;191864,51;1;1;0;108457,99;1;0;35248,84675;13
2663;15742272;Ozerova;669;France;Female;44;8;96418,09;1;0;0;131609,48;1;0;51327,6972;10
2664;15717898;Bruce;542;Spain;Male;32;2;131945,94;1;0;1;159737,56;0;0;31148,8242;10
2665;15769582;Kang;586;France;Male;29;3;0;2;1;1;142238,54;0;0;18491,0102;12
2666;15635660;Rossi;612;Germany;Male;30;9;142910,15;1;1;0;105890,55;1;0;6882,88575;2
2667;15576723;Ts'ai;740;France;Female;37;7;0;2;1;1;194270,91;0;0;25255,2183;10
2668;15591577;Moran;584;France;Male;35;3;146311,58;1;1;1;105443,47;0;0;41122,9533;3
2669;15582325;Jennings;524;France;Male;52;2;87894,26;1;1;0;173899,42;1;0;56517,3115;3
2670;15693947;Tokareva;614;France;Female;19;5;97445,49;2;1;0;122823,34;0;0;39917,5855;5
2671;15760446;Pagnotto;598;France;Female;64;9;0;1;0;1;13181,37;1;0;4283,94525;3
2672;15611105;Castella;799;Spain;Male;35;7;0;2;0;1;140780,8;0;0;18301,504;8
2673;15630920;Du Cane;724;France;Male;34;2;154485,74;2;0;0;78560,64;0;0;15319,3248;14
2674;15574910;Ferguson;601;France;Male;50;2;115625,07;1;1;0;185855,21;0;0;24161,1773;10
2675;15756472;Odinakachukwu;804;France;Male;25;7;108396,67;1;1;0;128276,95;0;0;50028,0105;6
2676;15682890;Woronoff;745;Germany;Male;38;5;65095,41;2;1;1;140197,42;0;0;9112,8323;7
2677;15641994;Meng;667;Germany;Male;43;1;103018,45;1;1;0;32462,39;1;0;12660,3321;9
2678;15733297;Sinclair;518;France;Female;38;10;84764,79;1;1;1;162253,9;0;0;10546,5035;7
2679;15767793;Hsu;819;France;Female;38;10;0;2;1;0;30498,7;0;0;3964,831;5
2680;15725698;Panicucci;520;Spain;Female;35;4;115680,81;1;1;1;90280,7;0;0;29341,2275;9
2681;15813532;Burns;625;France;Female;39;5;0;2;1;0;32615,21;0;0;4239,9773;14
2682;15576760;Onodugoadiegbemma;673;Germany;Male;36;5;73088,06;2;0;0;196142,26;0;0;76495,4814;2
2683;15732102;Darling;656;Germany;Female;27;3;150905,03;2;1;0;16998,72;0;0;2209,8336;3
2684;15739046;Maggard;850;Spain;Female;23;9;143054,85;1;0;1;62980,96;0;0;8187,5248;6
2685;15631927;Thomas;574;Spain;Female;28;7;0;2;0;0;185660,3;0;0;48271,678;9
2686;15672115;Lettiere;679;France;Male;60;6;0;2;1;1;77331,77;0;0;30159,3903;2
2687;15618765;Ponomaryov;530;Germany;Female;42;0;99948,45;1;0;1;97338,62;0;0;12654,0206;4
2688;15679148;Oliver;508;France;Male;44;3;115451,05;2;0;0;67234,33;0;0;4370,23145;13
2689;15728474;Chienezie;558;Germany;Male;32;4;108235,91;1;1;1;143783,28;0;0;9345,9132;13
2690;15636999;Mao;414;France;Male;38;8;0;1;0;1;77661,12;1;0;20191,8912;15
2691;15754261;Ho;648;Spain;Male;42;2;98795,61;2;1;0;89123,99;0;0;11586,1187;8
2692;15629150;Lucchese;721;France;Female;37;1;0;2;1;0;70810,8;0;0;13808,106;9
2693;15736274;Prokhorova;751;France;Male;31;8;0;2;0;0;17550,49;0;0;2281,5637;5
2694;15627697;Alekseyeva;662;France;Male;34;2;0;2;0;1;21497,27;0;0;2794,6451;13
2695;15721585;Blacklock;628;Germany;Male;29;3;113146,98;2;0;1;124749,08;0;0;16217,3804;13
2696;15639946;Sazonova;597;Germany;Female;39;8;162532,14;3;1;0;36051,46;1;0;7030,0347;6
2697;15792176;Henty;698;Spain;Female;40;0;92053,44;1;1;1;143681,83;0;0;18678,6379;13
2698;15699450;Li;723;France;Male;48;7;0;2;1;1;150694,58;0;0;48975,7385;6
2699;15729954;Azuka;586;France;Female;28;5;0;3;1;0;170487,4;1;0;11081,681;12
2700;15600103;Alexander;633;Germany;Female;29;8;104944,1;1;1;1;97684,46;0;0;6349,4899;10
2701;15786200;Brock;564;France;Male;31;4;0;2;1;0;53520,03;0;0;3478,80195;14
2702;15797010;Shen;649;France;Female;31;2;0;2;1;0;15200,61;0;0;3952,1586;11
2703;15670172;Padovesi;622;France;Female;30;4;107879,04;1;0;1;196894,62;0;0;12798,1503;10
2704;15627352;Bulgakov;459;Germany;Male;46;7;110356,42;1;1;0;4969,13;1;0;968,98035;6
2705;15622494;Mazzanti;718;France;Male;27;2;0;2;0;0;26229,24;0;0;1704,9006;8
2706;15585835;Lord;655;Spain;Female;34;4;109783,69;2;1;0;134034,32;0;0;17424,4616;7
2707;15595071;Ramos;696;France;Male;22;9;149777;1;1;1;198032,93;0;0;25744,2809;15
2708;15628203;Pai;637;France;Female;38;3;104339,56;1;0;0;119882,86;0;0;15584,7718;8
2709;15667190;Yuan;630;Spain;Female;21;1;85818,18;1;1;1;133102,3;0;0;43258,2475;9
2710;15780212;Mao;592;France;Male;37;4;212692,97;1;0;0;176395,02;0;0;45862,7052;10
2711;15766869;Uspenskaya;634;Germany;Male;37;1;89696,84;2;1;1;193179,88;0;0;37670,0766;10
2712;15775741;Powell;608;France;Female;28;9;0;2;1;1;125062,02;0;0;48774,1878;12
2713;15628170;Brown;565;Germany;Female;32;9;68067,24;1;1;0;143287,58;0;0;37254,7708;11
2714;15701318;Poole;763;Spain;Male;67;9;148564,66;1;0;1;87236,4;0;0;22681,464;8
2715;15710928;McChesney;665;France;Female;55;8;136354,16;1;1;1;93769,89;0;0;18285,12855;10
2716;15682547;Lucchese;649;France;Male;38;1;122214;1;0;1;88965,46;0;0;17348,2647;10
2717;15631170;Clements;695;France;Male;45;3;0;2;1;1;30793,61;0;0;12009,5079;14
2718;15648702;Yuriev;775;Germany;Male;70;6;119684,88;2;1;1;74532,02;0;0;9689,1626;12
2719;15783444;Endrizzi;788;France;Female;39;3;135139,33;1;0;1;113086,08;0;0;14701,1904;6
2720;15809178;Pan;569;Germany;Female;42;9;146100,75;1;1;0;32574,01;1;0;4234,6213;9
2721;15806688;Manfrin;726;Spain;Female;56;8;123110,9;3;0;1;130113,78;1;0;8457,3957;10
2722;15576824;Kennedy;564;Germany;Female;44;3;111760,4;3;1;1;104722,47;1;0;6806,96055;13
2723;15675422;Conway;544;France;Female;32;9;110728,39;1;1;1;14559,62;0;0;946,3753;2
2724;15681550;Lablanc;614;France;Female;41;8;121558,46;1;1;1;598,8;0;0;116,766;3
2725;15812628;Dodd;453;Germany;Female;38;8;120623,21;1;1;0;129697,99;0;0;50582,2161;11
2726;15597951;Muir;471;France;Female;58;4;114713,57;1;1;1;36315,03;0;0;11802,38475;12
2727;15807045;Milanesi;829;Germany;Female;37;3;103457,76;1;0;0;1114,12;0;0;72,4178;9
2728;15581748;Shen;754;Germany;Male;57;2;101134,87;2;1;1;70954,41;0;0;9224,0733;7
2729;15770420;Dillon;749;Germany;Male;46;10;78136,36;2;1;1;73470,98;0;0;19102,4548;3
2730;15608230;Hoelscher;667;France;Male;23;1;0;2;1;0;91573,19;0;0;17856,77205;5
2731;15730339;Bell;670;Spain;Male;30;3;133446,34;1;0;0;3154,95;0;0;615,21525;1
2732;15712584;Liao;670;France;Female;33;7;0;2;1;1;88187,81;0;0;22928,8306;14
2733;15592816;Udokamma;623;Germany;Female;48;1;108076,33;1;1;0;118855,26;1;0;23176,7757;1
2734;15641480;Sinnett;571;France;Male;32;5;131354,25;1;1;0;125256,53;0;0;32566,6978;3
2735;15708505;Palerma;641;Germany;Female;37;7;62974,64;2;0;1;39016,43;0;0;5072,1359;6
2736;15791131;Chimaijem;551;Germany;Female;30;2;143340,44;1;1;0;145796,49;0;0;56860,6311;4
2737;15618225;Porter;741;Germany;Male;36;8;116993,43;2;1;0;168816,22;0;0;65838,3258;10
2738;15644724;Fan;472;France;Male;31;4;58662,92;2;0;1;73322;0;0;14297,79;8
2739;15662098;Palmer;650;Spain;Male;41;3;128808,65;3;0;0;113677,53;1;0;14778,0789;15
2740;15723894;Younger;625;France;Male;45;7;137555,44;1;0;0;124607,7;0;0;32398,002;4
2741;15787699;Burke;650;Germany;Male;34;4;142393,11;1;1;1;11276,48;0;0;2198,9136;13
2742;15687738;Nwagugheuzo;535;France;Female;38;8;0;2;1;0;136620,64;0;0;8880,3416;3
2743;15576126;Young;649;France;Female;41;2;125785,23;1;1;1;70523,92;0;0;13752,1644;7
2744;15658889;Watson;689;France;Male;22;4;136444,25;1;1;0;51980,25;1;0;16893,58125;15
2745;15667046;Tseng;694;Spain;Male;38;7;121527,4;1;1;0;113481,02;0;0;36881,3315;14
2746;15669957;Drake;655;Germany;Male;52;9;144696,75;1;1;1;49025,79;0;0;15933,38175;10
2747;15655794;Hanna;620;France;Male;36;8;0;2;1;1;145937,99;0;0;28457,90805;7
2748;15599829;Padovesi;577;France;Female;35;10;0;2;1;1;25161,61;0;0;9813,0279;2
2749;15753332;Loftus;401;Germany;Male;48;8;128140,17;1;1;0;175753,55;1;0;34271,94225;6
2750;15671124;Buccho;599;France;Male;25;6;120383,41;1;1;1;24903,09;0;0;8093,50425;1
2751;15767474;Lorenzo;481;France;Female;57;9;0;3;1;1;169719,35;1;0;33095,27325;2
2752;15720671;Ibezimako;704;France;Male;42;8;129735,3;2;1;1;179565,57;0;0;23343,5241;2
2753;15626787;Wei;698;Spain;Female;31;8;185078,26;1;0;0;115337,74;1;0;14993,9062;2
2754;15774491;Ross;480;France;Female;28;6;0;2;0;0;48131,92;0;0;15642,874;1
2755;15579647;Oluchukwu;682;France;Male;42;0;0;1;1;1;160828,98;0;0;31361,6511;10
2756;15625522;Walker;700;Spain;Male;31;7;0;2;0;1;145151,96;0;0;56609,2644;1
2757;15765806;Wu;492;France;Male;29;1;144591,96;1;1;1;196293,76;0;0;38277,2832;12
2758;15566708;Chidalu;444;France;Female;45;4;0;2;1;0;161653,5;1;0;63044,865;8
2759;15668347;Ingram;624;France;Male;36;6;0;2;0;0;84635,64;0;0;11002,6332;1
2760;15575214;Ch'en;709;France;Male;37;7;0;1;1;0;159486,76;0;0;62199,8364;6
2761;15591123;Iredale;557;Germany;Male;68;2;100194,44;1;1;1;38596,34;0;0;12543,8105;15
2762;15573280;Gallagher;646;Germany;Male;50;6;145295,31;2;1;1;27814,74;0;0;9039,7905;6
2763;15589018;Padilla;719;Germany;Male;28;3;106070,29;2;1;1;183893,31;0;0;59765,32575;8
2764;15654495;Potter;706;Germany;Female;47;6;120621,89;1;1;1;140803,7;0;0;54913,443;14
2765;15597265;Mao;660;France;Male;38;7;0;2;0;1;146585,53;0;0;9528,05945;6
2766;15733876;Schneider;667;France;Male;36;9;0;2;1;1;40062,29;0;0;7812,14655;11
2767;15677217;Ibragimova;705;France;Male;30;1;0;1;1;1;181300,32;0;0;35353,5624;10
2768;15747265;Huang;598;Germany;Female;27;10;171283,91;1;1;1;84136,12;0;0;5468,8478;2
2769;15713379;Anderson;669;France;Male;26;4;0;2;1;1;197594,34;0;0;25687,2642;2
2770;15730433;Nakayama;580;Germany;Female;38;1;128218,47;1;1;0;125953,83;1;0;40934,99475;10
2771;15693347;Gardener;676;France;Female;32;5;0;2;1;1;75465,41;0;0;29431,5099;8
2772;15715465;Aksenova;714;Germany;Male;28;7;77776,39;1;1;0;177737,07;0;0;46211,6382;2
2773;15680736;Milne;597;Germany;Female;72;6;124978,19;2;1;1;7144,46;0;0;1857,5596;12
2774;15610765;Onwumelu;559;France;Male;29;1;0;2;0;0;155639,76;0;0;60699,5064;13
2775;15650034;Kudryashova;564;France;Female;28;1;0;1;1;1;162428,05;0;0;42231,293;14
2776;15782468;Hart;850;Spain;Male;51;3;109799,55;2;1;1;12457,76;1;0;4048,772;15
2777;15685109;Teng;689;France;Male;39;7;0;2;0;0;14917,09;0;0;1939,2217;13
2778;15776233;Kruglova;758;Germany;Female;61;8;125397,21;1;1;0;182184,09;1;0;35525,89755;9
2779;15761141;Palerma;604;Spain;Female;71;10;0;2;1;1;129984,2;0;0;16897,946;3
2780;15781702;Brookes;733;Germany;Male;38;9;111347,37;2;0;1;194872,97;0;0;50666,9722;7
2781;15790235;Hsing;778;Spain;Male;40;8;104291,41;2;1;1;117507,11;0;0;38189,81075;15
2782;15641416;Shaffer;732;Germany;Female;61;9;94867,18;2;1;1;157527,6;1;0;20478,588;9
2783;15775234;Laurie;646;France;Male;24;8;0;2;0;0;92612,88;0;0;36119,0232;12
2784;15659475;Chung;597;France;Female;33;6;135703,59;2;0;0;74850,84;0;0;14595,9138;15
2785;15642202;Whitfield;821;Germany;Female;37;5;106453,53;2;0;1;127413;0;0;33127,38;13
2786;15771417;Thomas;640;France;Male;43;7;132412,38;1;0;0;69584,3;1;0;9045,959;5
2787;15585100;Rioux;511;Germany;Female;40;9;124401,6;1;1;0;198814,24;1;0;25845,8512;14
2788;15700487;Osonduagwuike;805;France;Male;46;6;118022,06;3;1;0;162643,15;1;0;21143,6095;13
2789;15726589;Matveyev;540;Germany;Male;39;1;82531,11;1;1;0;114092,52;0;0;44496,0828;9
2790;15747503;Hayward;705;Spain;Male;44;0;184552,12;1;1;0;68860,3;1;0;22379,5975;9
2791;15595883;Nkemdirim;540;Germany;Male;39;4;127278,31;1;1;1;16150,34;0;0;4199,0884;10
2792;15663826;Brim;532;Spain;Female;66;3;0;1;1;1;115227,02;0;0;7489,7563;6
2793;15742820;Trevisano;535;France;Female;45;2;0;2;0;1;170621,55;0;0;11090,40075;5
2794;15624793;Soubeiran;627;Germany;Male;23;5;184244,86;1;1;0;103099,22;0;0;20104,3479;15
2795;15597930;Wilson;646;France;Male;52;8;59669,43;1;0;0;172495,81;1;0;11212,22765;15
2796;15665110;Helena;515;France;Female;25;7;79543,59;1;0;1;38772,82;0;0;5040,4666;13
2797;15770719;Duncan;697;France;Female;39;6;151553,19;1;1;1;44946,29;0;0;14607,54425;2
2798;15731327;Hale;652;Germany;Male;27;2;166527,88;2;0;1;146007,7;0;0;18981,001;6
2799;15576044;Macdonald;579;Germany;Male;28;6;150329,15;1;1;0;145558,42;0;0;56767,7838;7
2800;15775662;McKay;760;France;Male;43;8;121911,59;1;1;0;193312,33;0;0;12565,30145;9
2801;15646817;Chiekwugo;769;France;Male;51;9;156773,78;2;1;0;40257,79;0;0;7850,26905;14
2802;15596060;Skinner;498;Spain;Male;29;8;127864,26;1;1;1;46677,9;0;0;15170,3175;4
2803;15723299;Sorokina;774;France;Male;53;4;113709,28;1;1;1;153887,93;1;0;40010,8618;2
2804;15636982;Weller;705;Germany;Female;43;7;79974,55;1;1;1;103108,33;0;0;40212,2487;7
2805;15751175;Bess;648;France;Female;44;2;0;2;1;1;58652,23;0;0;22874,3697;12
2806;15618936;MacDonald;688;France;Female;51;5;0;1;1;0;91624,11;1;0;11911,1343;10
2807;15787529;Gray;592;Spain;Male;38;0;0;1;1;0;65986,48;1;0;12867,3636;9
2808;15780128;Ogbonnaya;705;France;Male;33;3;144427,96;2;1;0;113845,19;0;0;14799,8747;8
2809;15615991;Udegbulam;654;France;Male;42;7;99263,09;1;1;1;67607,9;0;0;26367,081;9
2810;15757001;Mai;624;France;Female;32;2;79368,87;2;1;1;145471,94;0;0;28367,0283;8
2811;15595388;Yeh;594;France;Female;30;10;0;2;1;1;124071,71;0;0;24193,98345;13
2812;15699550;Babbage;695;Spain;Female;34;9;0;2;1;1;67502,12;0;0;8775,2756;15
2813;15581620;Franklin;597;France;Male;28;2;0;3;1;1;78707,97;0;0;25580,09025;7
2814;15600934;Randell;758;France;Female;52;7;125095,94;1;1;0;171189,83;1;0;55636,69475;15
2815;15738672;Paterson;737;Germany;Female;40;2;162485,8;2;1;0;149381,32;0;0;29129,3574;14
2816;15721307;Pickering;694;Germany;Male;37;1;95668,82;2;1;0;100335,55;0;0;39130,8645;14
2817;15619280;Uspensky;683;France;Male;25;4;0;2;1;0;152698,24;0;0;29776,1568;11
2818;15768244;Macleod;538;Spain;Female;30;8;0;2;1;1;41192,95;0;0;5355,0835;14
2819;15806837;Nnaife;669;France;Male;37;4;0;1;1;0;132540,33;0;0;51690,7287;3
2820;15643496;Randolph;730;France;Female;34;5;74197,38;2;1;0;96875,52;0;0;18890,7264;5
2821;15813916;Kudryashova;622;France;Female;31;1;89688,94;1;1;1;152305,47;0;0;29699,56665;11
2822;15626385;George;714;Spain;Female;33;10;103121,33;2;1;1;49672,01;0;0;12914,7226;1
2823;15603582;Robertson;569;Spain;Female;34;3;0;1;1;0;133997,53;0;0;52259,0367;3
2824;15764351;Yuryeva;668;Germany;Female;59;5;120170,07;1;0;1;50454,8;0;0;6559,124;1
2825;15667938;Hurst;628;France;Male;32;9;149136,31;2;1;1;16402,11;0;0;2132,2743;7
2826;15576360;Ch'iu;600;France;Male;40;1;141136,79;1;1;1;67803,83;0;0;8814,4979;2
2827;15628813;King;693;France;Female;43;4;152341,55;1;1;0;9241,78;0;0;3003,5785;9
2828;15584190;Esposito;704;France;Male;36;7;120026,98;2;0;1;100601,73;0;0;26156,4498;9
2829;15716449;Fraser;527;Spain;Male;33;9;132168,28;1;0;0;98734,15;0;0;6417,71975;8
2830;15759913;Trentini;553;Germany;Male;43;6;85200,82;2;1;1;160574,09;0;0;31311,94755;6
2831;15701555;Nicholls;575;Spain;Male;53;1;84903,33;2;0;1;26015,8;0;0;5073,081;6
2832;15758482;Montalvo;626;France;Female;32;0;0;2;0;0;187172,54;0;0;60831,0755;10
2833;15758171;Tien;582;France;Male;20;4;0;1;1;1;55763,66;0;0;7249,2758;14
2834;15680346;Chuang;683;Spain;Male;40;8;0;1;1;0;75848,22;0;0;9860,2686;9
2835;15649124;Fang;850;France;Male;30;9;121535,18;1;0;0;40313,47;0;0;10481,5022;6
2836;15812917;Kosisochukwu;653;Spain;Male;35;6;116662,96;2;1;1;23864,21;0;0;1551,17365;3
2837;15768455;Young;679;France;Male;60;8;0;2;1;1;51380,9;0;0;10019,2755;11
2838;15703059;Scott;549;Germany;Female;49;6;124829,16;1;0;1;93551,36;0;0;6080,8384;3
2839;15646196;Yeh;850;Spain;Female;36;2;155180,56;2;0;0;169415,54;0;0;11012,0101;1
2840;15585451;Vigano;558;Germany;Female;32;1;108262,87;1;1;1;6935,31;0;0;2704,7709;11
2841;15714057;Windradyne;528;Spain;Male;40;4;0;2;1;0;25399,7;0;0;1650,9805;13
2842;15748473;Curnow;801;France;Male;38;5;0;2;1;0;66256,27;0;0;4306,65755;13
2843;15785782;Ugonna;513;Spain;Male;48;2;0;1;1;1;114709,13;1;0;44736,5607;8
2844;15693233;De Neeve;666;Germany;Male;38;6;99812,88;2;1;1;158357,97;0;0;10293,26805;15
2845;15757521;Ricci;606;France;Male;35;2;132164,26;1;0;1;164815,59;0;0;10713,01335;13
2846;15812513;Nnaife;599;Germany;Male;45;10;103583,05;1;1;0;132127,69;1;0;8588,29985;8
2847;15674950;Ebelechukwu;544;Germany;Male;39;4;142406,43;2;1;0;146637,45;0;0;9531,43425;5
2848;15678572;Keating;529;Spain;Male;38;7;99842,5;2;1;0;90256,06;1;0;11733,2878;14
2849;15713608;Tuan;850;France;Female;41;5;0;2;1;1;34827,43;0;0;11318,91475;7
2850;15579262;Shearston;497;France;Male;41;9;0;1;0;0;22074,48;0;0;7174,206;9
2851;15610426;Tien;764;France;Female;39;5;81042,42;1;0;1;109805,17;0;0;14274,6721;15
2852;15776454;Hamilton;603;France;Female;48;5;0;1;1;0;100478,6;1;0;13062,218;8
2853;15771483;Arnold;609;France;Male;40;6;0;2;1;1;97416,34;0;0;12664,1242;14
2854;15648489;Ting;487;France;Male;53;4;199689,49;1;1;1;24207,86;1;0;7867,5545;15
2855;15646609;Chao;748;France;Male;33;1;142645,43;1;0;0;69132,66;0;0;26961,7374;9
2856;15693203;Powell;710;Spain;Female;75;5;0;2;1;1;9376,89;0;0;609,49785;6
2857;15813067;Williams;432;Germany;Female;45;3;110219,14;1;1;0;43046,7;1;0;8394,1065;8
2858;15769829;Cheng;534;Spain;Male;51;3;0;2;0;1;20856,31;0;0;5422,6406;2
2859;15662434;Zhdanova;607;France;Male;25;3;0;2;0;0;187048,72;0;0;24316,3336;2
2860;15773503;Tsai;551;Spain;Male;32;4;0;2;1;0;53420,53;0;0;20834,0067;7
2861;15705890;Nebechukwu;674;France;Male;45;7;142072,02;1;1;0;37013,29;0;0;14435,1831;14
2862;15711398;Fetherstonhaugh;525;France;Female;25;6;0;2;1;0;89566,64;0;0;5821,8316;6
2863;15752375;Ojiofor;645;Germany;Male;33;8;149564,61;1;0;0;149913,84;0;0;9744,3996;5
2864;15659175;Severson;755;France;Female;43;9;0;2;1;0;18066,69;0;0;7046,0091;3
2865;15597033;Speight;708;Germany;Male;37;8;153366,13;1;1;1;26912,34;0;0;6997,2084;7
2866;15590228;Greenwalt;715;France;Male;21;6;76467,16;1;1;1;173511,72;0;0;67669,5708;7
2867;15631848;Grover;727;France;Female;26;9;121508,28;1;1;1;146785,44;0;0;47705,268;12
2868;15654211;Milani;559;Spain;Female;27;1;0;1;0;1;1050,33;0;0;341,35725;9
2869;15707968;Akobundu;545;Spain;Male;36;8;73211,12;2;1;0;89587,34;1;0;29115,8855;9
2870;15594084;Anderson;524;France;Male;22;9;0;2;1;0;74405,34;0;0;14509,0413;5
2871;15651093;Chien;707;France;Female;55;1;0;2;0;1;54409,48;0;0;7073,2324;5
2872;15798824;Kennedy;671;Spain;Male;38;0;92674,94;2;1;0;3647,57;0;0;1185,46025;10
2873;15671591;Castiglione;439;Spain;Male;52;3;96196,24;4;1;0;198874,52;1;0;12926,8438;9
2874;15707189;Marshall;667;Germany;Female;36;1;114391,62;1;1;1;53412,54;0;0;17359,0755;15
2875;15733581;Duncan;831;Germany;Male;32;9;80262,66;1;1;0;194867,78;0;0;25332,8114;14
2876;15641640;Uspenskaya;545;Spain;Female;33;7;173331,52;1;1;0;150452,88;0;0;29338,3116;10
2877;15585284;Thomson;604;Spain;Female;35;7;147285,52;1;1;1;57807,05;0;0;15029,833;11
2878;15617866;Calabrese;657;Spain;Male;67;5;119785,47;2;1;1;107534,32;0;0;41938,3848;2
2879;15667751;Herrera;487;Spain;Female;36;1;140137,15;1;1;0;194073,33;0;0;50459,0658;2
2880;15669411;Muse;750;Germany;Female;52;6;107467,56;1;1;0;126233,18;1;0;49230,9402;9
2881;15789425;Marsden;694;Germany;Female;37;8;98218,04;2;1;0;182354,46;1;0;23706,0798;10
2882;15570943;Artemyeva;711;Germany;Female;35;2;133607,75;1;1;1;120586,32;0;0;39190,554;11
2883;15685829;McKay;551;France;Male;37;3;0;2;1;1;50578,4;0;0;9862,788;10
2884;15721917;Chuang;559;France;Female;38;8;95139,41;1;1;1;86575,46;0;0;16882,2147;1
2885;15776047;Nicholls;620;France;Female;29;3;0;2;0;1;153392,28;0;0;29911,4946;5
2886;15716024;Dennis;660;Spain;Male;42;5;0;2;1;0;115509,59;0;0;30032,4934;13
2887;15675328;Knight;449;France;Female;37;6;0;2;1;0;82176,48;0;0;10682,9424;12
2888;15604314;Webb;703;Germany;Female;26;1;97331,19;1;1;0;63717,49;0;0;24849,8211;10
2889;15658339;Pugliesi;795;Germany;Male;37;2;139265,63;2;1;1;198745,94;0;0;25836,9722;6
2890;15630402;Nebechukwu;594;France;Female;31;9;0;1;0;1;5719,11;0;0;1858,71075;5
2891;15689616;Ward;586;Spain;Male;34;5;168094,01;1;0;0;20058,61;0;0;1303,80965;7
2892;15774224;Nixon;613;Germany;Female;30;5;131563,88;2;1;0;170638,98;0;0;22183,0674;2
2893;15701291;Chidubem;601;France;Male;44;3;0;2;1;0;30607,11;0;0;11936,7729;2
2894;15719606;Rivers;657;France;Male;50;9;0;2;0;0;37171,46;0;0;4832,2898;14
2895;15644119;Sochima;531;France;Male;31;3;0;1;1;1;42589,33;0;0;16609,8387;12
2896;15646859;Heydon;621;Germany;Male;47;7;107363,29;1;1;1;66799,28;0;0;4341,9532;8
2897;15606836;Lombardo;782;France;Female;33;2;94493,03;1;0;1;101866,39;0;0;33106,57675;12
2898;15664150;Holland;528;Germany;Female;29;9;170214,23;2;1;0;49284;0;0;12813,84;10
2899;15624510;Tien;696;France;Male;52;6;139781,06;1;1;0;27445,4;1;0;5351,853;11
2900;15810944;Bryant;586;France;Female;35;7;0;2;1;0;70760,69;0;0;22997,22425;3
2901;15668575;Hao;626;Spain;Female;26;8;148610,41;3;0;1;104502,02;1;0;40755,7878;11
2902;15603246;Genovesi;498;France;Male;73;2;170241,7;2;1;1;165407,96;0;0;21503,0348;4
2903;15804002;Kovalev;691;France;Female;33;1;128306,83;1;1;1;113580,79;0;0;44296,5081;2
2904;15728773;Hsieh;568;France;Female;47;7;0;2;1;1;45978,39;0;0;2988,59535;6
2905;15598044;Debellis;715;France;Female;35;3;0;1;1;1;152012,36;0;0;59284,8204;13
2906;15694829;Chibueze;680;Germany;Male;32;7;175454;1;0;1;77349,92;0;0;30166,4688;10
2907;15600575;Padovano;802;Spain;Male;41;6;0;2;1;0;47322,05;0;0;6151,8665;7
2908;15727311;Yen;539;France;Female;22;0;100885,93;2;1;1;38772,65;0;0;5040,4445;1
2909;15570769;Kibble;494;France;Male;69;9;93320,8;1;1;1;24489,44;0;0;1591,8136;9
2910;15606274;Lori;594;Germany;Male;38;6;63176,44;2;1;1;14466,08;0;0;4701,476;10
2911;15746139;Enemuo;596;France;Male;33;2;139451,67;1;0;0;63142,12;0;0;20521,189;11
2912;15704987;Lu;649;France;Female;52;8;49113,75;1;1;0;41858,43;0;0;13603,98975;11
2913;15628972;Nebeolisa;699;Germany;Male;32;1;123906,22;3;1;1;127443,82;1;0;41419,2415;1
2914;15697686;Stewart;787;France;Female;40;6;0;2;1;1;84151,98;0;0;5469,8787;13
2915;15733883;Ward;604;France;Male;28;7;0;2;0;0;58595,64;0;0;3808,7166;9
2916;15617482;Milanesi;489;Germany;Female;52;1;131441,51;1;1;0;37240,11;1;0;7261,82145;5
